accx,accy,accz,dpsx,dpsy,dpsz,roll,pitch,rpm,vel,temp_motor,soc,temp_cvt,volt,current,flags,latitude,longitude,timestamp
0.68,1.83,0.63,1.24,-0.12,-2.95,-0.21,0.93,7666.75,58.18,82.17,73.94,90.81,11.92,144.41,0.35,-8.059919,-34.899061,2025-07-12T18:55:30.474185
1.35,2.59,-0.78,2.18,0.22,-0.19,-2.65,-1.73,1939.54,4.93,88.03,24.37,89.51,12.22,160.52,0.94,-8.060308,-34.899534,2025-07-12T18:55:30.974185
0.16,1.71,2.76,-1.82,1.24,-2.95,-2.67,2.41,7090.0,32.7,79.16,19.61,52.89,11.96,324.86,0.45,-8.059796,-34.900347,2025-07-12T18:55:31.474185
-0.03,-2.11,1.18,2.81,0.23,-1.06,-2.11,-1.6,7176.58,38.55,107.04,91.39,98.58,10.85,235.57,0.45,-8.060692,-34.900893,2025-07-12T18:55:31.974185
-0.83,1.52,2.61,-0.91,-0.43,0.7,-1.33,-2.08,3172.66,32.57,90.14,92.22,87.65,11.71,458.76,0.65,-8.060835,-34.899824,2025-07-12T18:55:32.474185
-2.93,-1.03,0.61,1.03,1.64,-2.33,2.42,1.23,4535.46,17.02,64.09,22.14,99.69,11.83,418.97,0.14,-8.059964,-34.900146,2025-07-12T18:55:32.974185
0.49,1.39,-0.91,-1.35,-1.95,0.36,2.28,2.65,1973.38,6.28,97.91,75.3,91.63,11.79,105.02,0.15,-8.060616,-34.900633,2025-07-12T18:55:33.474185
1.02,2.67,-0.24,0.35,2.94,0.72,-1.86,-0.7,5914.38,44.38,92.54,48.02,97.91,11.88,186.58,0.19,-8.059109,-34.899261,2025-07-12T18:55:33.974185
-2.08,1.26,1.57,-1.16,-1.58,0.07,-2.82,1.83,6773.13,56.14,79.96,90.58,56.29,11.84,224.78,0.83,-8.059052,-34.900827,2025-07-12T18:55:34.474185
1.6,-0.13,1.4,0.43,2.61,2.29,1.26,-2.96,1440.48,26.26,105.77,67.57,81.34,11.57,170.91,0.3,-8.060832,-34.900461,2025-07-12T18:55:34.974185
-1.41,-0.36,-2.83,-2.27,0.7,2.36,0.84,2.5,389.35,59.79,69.86,61.74,81.08,10.54,149.96,0.66,-8.059857,-34.900182,2025-07-12T18:55:35.474185
1.49,1.56,-1.28,-1.22,-0.05,2.46,-2.65,-1.02,4254.32,12.71,87.67,1.22,90.06,11.72,121.13,0.73,-8.059513,-34.899679,2025-07-12T18:55:35.974185
2.53,-1.94,-1.93,0.67,-2.58,-0.01,1.5,-1.99,6225.56,7.98,100.69,69.03,71.6,12.18,399.11,0.01,-8.060889,-34.899866,2025-07-12T18:55:36.474185
-2.24,1.52,0.38,0.82,2.56,0.67,-2.54,2.87,3978.98,50.25,75.22,90.9,81.07,10.57,287.66,0.0,-8.059467,-34.900155,2025-07-12T18:55:36.974185
-2.13,-1.17,-1.84,0.37,1.12,2.29,-1.1,-0.67,5008.42,17.96,96.02,42.64,83.98,11.46,444.54,0.94,-8.060112,-34.900271,2025-07-12T18:55:37.474185
2.39,0.12,-1.09,1.81,0.32,-2.0,-0.18,-0.44,5938.33,40.24,65.85,54.5,50.93,12.9,157.52,0.44,-8.06058,-34.90009,2025-07-12T18:55:37.974185
-0.95,-1.62,-2.21,0.4,-1.69,-0.88,-0.09,1.57,1599.15,53.02,61.48,90.75,96.65,12.6,124.99,0.94,-8.060805,-34.89913,2025-07-12T18:55:38.474185
2.69,2.85,-1.47,2.76,-0.0,-1.92,-2.43,1.6,3026.22,11.42,68.63,10.92,60.76,11.46,123.71,0.26,-8.059017,-34.900239,2025-07-12T18:55:38.974185
-1.81,-1.74,2.37,1.63,-0.15,-0.42,-2.9,1.05,7106.02,20.29,107.88,88.69,83.79,12.59,367.39,0.23,-8.059884,-34.89931,2025-07-12T18:55:39.474185
-0.47,-2.54,-0.46,-2.14,-1.12,0.4,-2.6,1.48,79.73,21.94,95.56,95.81,75.48,11.28,374.47,0.03,-8.059166,-34.899497,2025-07-12T18:55:39.974185
0.54,0.96,1.47,2.76,0.14,1.43,0.9,2.17,1277.32,14.28,92.07,38.29,99.01,10.96,224.81,0.55,-8.059454,-34.899993,2025-07-12T18:55:40.474185
1.89,0.87,-1.13,-2.42,-0.89,2.15,-0.93,0.15,2592.6,53.89,62.14,67.77,78.47,11.9,478.16,0.22,-8.06057,-34.899296,2025-07-12T18:55:40.974185
-0.13,1.98,-0.7,-0.92,-1.05,1.9,0.99,-2.74,6313.6,18.38,98.93,51.57,61.82,12.4,324.74,0.16,-8.059148,-34.900727,2025-07-12T18:55:41.474185
-1.22,-0.33,1.95,0.47,1.0,-0.08,2.02,-2.33,6165.33,56.38,84.24,59.95,67.69,11.33,328.88,0.42,-8.06032,-34.900894,2025-07-12T18:55:41.974185
1.94,-2.79,0.41,-1.06,-1.9,2.38,-2.25,2.17,7771.29,14.61,75.43,19.84,66.52,11.45,336.02,0.09,-8.059529,-34.899584,2025-07-12T18:55:42.474185
-0.54,2.85,-0.73,1.14,2.79,2.88,-0.28,2.32,7888.5,22.86,103.51,55.4,72.53,12.94,262.62,0.06,-8.059208,-34.899075,2025-07-12T18:55:42.974185
-1.71,-1.56,2.47,1.52,0.7,0.54,2.77,-2.03,6191.44,22.67,79.62,34.88,61.07,11.12,194.79,0.3,-8.059986,-34.899599,2025-07-12T18:55:43.474185
-1.92,-1.16,1.19,-2.41,2.68,-2.23,1.98,1.61,751.78,11.12,108.59,72.77,87.84,12.2,115.15,0.67,-8.06007,-34.899351,2025-07-12T18:55:43.974185
-0.11,2.2,1.65,1.02,-2.81,1.25,-2.4,-1.67,850.56,47.68,66.46,36.44,90.55,11.54,494.57,0.18,-8.060949,-34.900511,2025-07-12T18:55:44.474185
1.9,-0.32,1.67,-0.79,-2.23,2.36,-2.7,0.28,7058.07,54.21,92.77,35.26,68.38,12.73,251.62,0.68,-8.060998,-34.900003,2025-07-12T18:55:44.974185
-2.87,-1.61,1.3,-1.53,-0.81,-1.1,-2.0,-1.56,5480.29,19.54,76.94,5.79,95.59,12.1,232.82,0.66,-8.059536,-34.90081,2025-07-12T18:55:45.474185
-1.1,-1.48,2.48,-2.49,-1.34,0.15,2.4,0.39,3937.73,54.93,75.46,19.82,61.07,12.18,331.16,0.46,-8.059513,-34.899952,2025-07-12T18:55:45.974185
-1.14,-1.75,1.7,1.54,1.54,-2.3,2.82,-1.47,4450.23,58.51,69.86,91.18,88.6,11.52,421.51,0.1,-8.060407,-34.899399,2025-07-12T18:55:46.474185
-2.09,0.57,0.7,-2.93,-2.02,-1.07,-0.94,-1.14,3573.15,43.69,71.36,4.71,84.56,12.51,267.58,0.05,-8.060399,-34.900569,2025-07-12T18:55:46.974185
-2.58,-2.47,0.42,1.59,2.26,2.54,-0.26,-2.73,6354.88,11.36,102.13,86.82,51.26,10.62,126.56,0.35,-8.059654,-34.899361,2025-07-12T18:55:47.474185
-1.54,0.48,1.6,2.15,1.29,2.83,-2.07,-2.6,1586.78,4.87,69.6,4.38,67.32,11.51,149.0,0.9,-8.059385,-34.900655,2025-07-12T18:55:47.974185
-0.0,-2.42,2.85,1.95,0.11,-0.2,2.01,-1.93,5090.86,55.93,61.62,71.91,82.35,12.05,237.92,0.25,-8.059044,-34.899297,2025-07-12T18:55:48.474185
-1.82,1.29,0.12,-2.42,-2.42,-0.68,0.66,2.09,217.82,2.65,100.52,32.34,90.05,11.99,101.06,0.55,-8.05954,-34.900229,2025-07-12T18:55:48.974185
0.84,-1.89,1.4,0.43,-0.3,-1.02,1.11,1.42,5633.48,29.54,60.84,29.12,83.24,12.29,197.14,0.12,-8.060117,-34.899185,2025-07-12T18:55:49.474185
1.75,0.24,2.1,-2.88,-1.16,-0.39,2.46,-1.3,2961.43,50.41,102.85,21.0,91.37,12.18,371.67,0.22,-8.060755,-34.900752,2025-07-12T18:55:49.974185
-1.67,2.53,-1.41,-2.51,2.7,1.78,1.49,1.66,4268.13,6.15,109.3,38.84,85.78,11.65,306.61,0.54,-8.060683,-34.900885,2025-07-12T18:55:50.474185
-2.74,-1.68,-1.62,0.19,2.34,1.71,-2.14,2.7,3720.06,28.37,69.7,45.85,91.36,12.74,250.17,0.84,-8.060006,-34.899907,2025-07-12T18:55:50.974185
1.38,1.15,-2.66,-0.44,2.92,-2.35,2.4,-0.69,5262.48,34.59,72.9,33.19,95.02,12.96,273.82,0.94,-8.059449,-34.899515,2025-07-12T18:55:51.474185
-0.71,-1.0,-1.27,1.6,0.88,2.78,2.24,1.34,479.59,4.44,62.71,88.71,64.82,10.51,308.63,0.26,-8.059936,-34.899193,2025-07-12T18:55:51.974185
2.65,-2.7,2.26,-2.75,0.8,-2.13,2.14,-0.26,2130.74,53.45,91.84,91.38,63.85,11.03,245.84,0.44,-8.06007,-34.900256,2025-07-12T18:55:52.474185
-2.81,1.37,-0.25,-0.54,2.08,-1.03,0.76,0.25,6520.92,42.38,88.99,28.96,70.39,10.91,297.59,0.22,-8.059986,-34.899224,2025-07-12T18:55:52.974185
-1.71,2.93,0.79,-0.47,0.36,-1.16,1.68,-2.45,5093.45,7.81,86.85,19.72,60.15,12.94,205.23,0.78,-8.060886,-34.900408,2025-07-12T18:55:53.474185
-0.05,0.94,-1.85,0.83,0.29,0.7,1.92,-2.59,1097.74,23.25,73.92,33.4,96.22,10.83,363.53,0.03,-8.060935,-34.899579,2025-07-12T18:55:53.974185
-0.07,1.37,1.62,-2.73,1.39,-1.64,0.65,0.86,1734.2,5.85,85.11,0.19,86.31,11.34,178.58,0.84,-8.060964,-34.90046,2025-07-12T18:55:54.474185
-2.1,1.97,2.55,-0.36,-2.05,0.12,-0.61,1.96,6324.86,57.33,89.17,26.1,86.37,12.89,162.33,0.63,-8.059955,-34.899467,2025-07-12T18:55:54.974185
-2.92,0.72,1.33,-1.39,0.05,0.65,-1.31,-1.85,4883.04,57.04,102.68,30.75,81.4,10.64,160.63,0.02,-8.060522,-34.900713,2025-07-12T18:55:55.474185
-0.51,0.83,1.64,-0.38,-2.42,-0.1,0.69,1.4,6239.09,23.73,85.93,81.62,74.72,12.0,216.68,0.72,-8.059108,-34.900763,2025-07-12T18:55:55.974185
-0.01,1.87,-0.5,-1.31,1.85,-2.24,1.78,-1.36,5979.52,44.5,94.92,66.82,63.69,11.77,433.49,0.68,-8.059382,-34.900047,2025-07-12T18:55:56.474185
-0.39,2.32,2.39,-1.13,2.22,-2.4,-1.05,-2.82,4034.54,49.84,89.35,29.6,83.81,12.94,476.7,0.61,-8.060585,-34.899544,2025-07-12T18:55:56.974185
0.75,-2.25,1.21,1.91,1.15,-2.57,-2.0,-1.75,6800.5,38.87,83.85,15.61,78.26,12.81,393.56,0.61,-8.060813,-34.899688,2025-07-12T18:55:57.474185
1.11,-0.2,0.45,0.04,2.97,-1.83,2.23,-1.8,1289.67,57.96,89.29,5.77,61.4,12.53,386.44,0.23,-8.059081,-34.900513,2025-07-12T18:55:57.974185
-1.41,2.68,2.41,-2.42,2.52,2.7,1.11,-0.16,1639.15,2.42,81.76,45.98,60.61,11.13,232.88,0.69,-8.060722,-34.900667,2025-07-12T18:55:58.474185
2.95,0.23,-1.1,2.07,-2.93,2.33,2.58,0.08,3497.38,44.19,77.72,59.4,74.54,11.18,486.38,0.91,-8.059868,-34.899328,2025-07-12T18:55:58.974185
1.61,0.72,-2.4,-1.38,2.41,-2.66,-0.93,-1.34,89.55,13.56,63.26,14.6,99.51,11.2,298.35,0.43,-8.05997,-34.900529,2025-07-12T18:55:59.474185
-1.9,-1.69,0.95,2.53,-1.26,2.9,1.61,-1.51,6076.82,43.72,98.63,55.74,90.98,12.98,342.99,0.76,-8.06043,-34.89958,2025-07-12T18:55:59.974185
-1.63,-0.53,-2.47,-0.2,-1.35,-2.02,-1.37,-1.58,1044.35,18.36,75.33,24.43,86.03,12.88,175.88,0.52,-8.060503,-34.899898,2025-07-12T18:56:00.474185
2.8,2.49,1.27,-1.57,1.75,0.79,-2.78,0.78,2506.76,14.11,64.67,17.22,80.28,12.93,321.99,0.95,-8.060715,-34.90025,2025-07-12T18:56:00.974185
-1.87,1.51,0.54,-2.8,-1.46,0.06,-2.15,-2.65,3082.8,47.81,68.39,89.57,87.39,12.61,323.38,0.29,-8.060919,-34.899969,2025-07-12T18:56:01.474185
0.09,-0.48,-0.52,0.08,0.45,1.6,1.76,-1.19,6472.48,40.72,78.47,16.26,82.47,11.06,304.4,0.55,-8.060077,-34.899906,2025-07-12T18:56:01.974185
-2.98,-1.77,0.34,-1.38,2.7,2.2,0.02,-0.48,6398.78,28.06,64.7,6.91,86.7,10.83,269.02,0.25,-8.059351,-34.900784,2025-07-12T18:56:02.474185
1.19,-0.06,1.77,2.17,0.86,1.92,1.91,0.45,4495.35,27.57,64.53,97.31,52.83,12.12,384.18,0.03,-8.060632,-34.900547,2025-07-12T18:56:02.974185
-1.53,0.09,-2.86,2.12,1.06,-2.79,0.63,2.98,2743.23,44.97,79.66,37.65,83.93,12.01,398.06,0.74,-8.059049,-34.900399,2025-07-12T18:56:03.474185
1.98,-2.16,-0.66,2.01,-2.06,2.67,2.39,1.34,5652.73,34.71,86.7,87.25,61.45,11.63,369.58,0.77,-8.060846,-34.899644,2025-07-12T18:56:03.974185
-0.36,1.18,-0.05,-0.09,-0.67,-1.14,2.55,-0.69,1678.68,18.87,62.18,78.16,57.19,11.13,198.35,0.13,-8.059955,-34.899319,2025-07-12T18:56:04.474185
2.74,-1.13,-1.52,-2.59,1.81,0.9,0.2,0.36,3130.71,26.24,73.41,95.92,74.04,12.58,461.29,0.44,-8.05967,-34.900409,2025-07-12T18:56:04.974185
0.59,-1.56,1.25,0.64,-0.22,0.68,2.11,1.9,1513.46,39.99,98.18,5.54,75.3,12.98,369.45,0.06,-8.060131,-34.90027,2025-07-12T18:56:05.474185
2.8,-0.34,-2.65,-1.49,-2.13,-2.62,-0.92,-2.91,2618.44,45.25,108.21,92.29,99.23,12.94,373.87,0.6,-8.059948,-34.899187,2025-07-12T18:56:05.974185
-0.81,-2.67,-1.06,-0.38,-0.21,0.46,-0.34,0.72,2720.87,10.25,90.36,35.99,98.5,12.85,283.95,0.16,-8.059993,-34.899277,2025-07-12T18:56:06.474185
1.09,2.86,-1.62,-0.91,1.91,-0.59,-1.38,2.81,4169.37,4.19,74.27,78.8,88.16,10.62,482.22,0.19,-8.060159,-34.899095,2025-07-12T18:56:06.974185
-1.05,-2.77,-0.01,0.49,1.13,-1.67,-2.92,-2.8,7374.23,40.29,80.18,28.45,98.12,12.64,118.43,0.48,-8.059708,-34.899783,2025-07-12T18:56:07.474185
1.97,-1.84,-1.85,2.61,0.34,1.94,-1.29,1.38,1933.61,30.21,91.39,35.58,97.79,12.6,190.19,0.07,-8.060557,-34.899313,2025-07-12T18:56:07.974185
-2.32,1.14,-0.21,-1.12,-0.73,-2.93,-0.14,2.17,7231.94,33.18,71.33,57.35,50.65,12.87,100.37,0.0,-8.06046,-34.900103,2025-07-12T18:56:08.474185
2.34,-2.5,0.64,-2.62,-0.04,-2.58,1.36,-2.89,913.71,4.99,87.94,52.74,56.14,12.56,392.9,0.97,-8.059876,-34.900154,2025-07-12T18:56:08.974185
-0.32,-2.33,-2.73,-1.95,2.06,-0.58,-0.48,-1.96,2738.25,39.99,93.48,96.18,51.3,11.17,117.63,0.31,-8.059399,-34.899026,2025-07-12T18:56:09.474185
-2.89,2.13,-1.34,2.54,0.6,-1.27,0.04,-1.07,3586.7,23.75,90.81,98.66,93.94,11.24,131.56,0.49,-8.060654,-34.899633,2025-07-12T18:56:09.974185
-0.49,-0.27,1.03,2.67,-2.42,1.27,-2.99,0.74,6245.59,58.02,77.05,82.47,75.87,12.56,365.98,0.59,-8.059593,-34.90075,2025-07-12T18:56:10.474185
0.87,-0.61,-0.31,2.29,-1.03,1.74,-0.33,2.69,970.88,46.24,84.4,42.59,63.59,10.64,226.71,0.21,-8.059271,-34.900416,2025-07-12T18:56:10.974185
-2.43,-2.23,2.05,2.55,2.08,0.34,0.19,1.59,3062.98,3.18,92.52,85.49,60.36,11.02,218.64,0.17,-8.059721,-34.900965,2025-07-12T18:56:11.474185
-0.66,0.78,-1.45,0.1,0.19,-2.45,-1.51,-1.11,136.16,46.61,61.43,15.6,67.96,10.91,267.33,0.38,-8.05927,-34.899867,2025-07-12T18:56:11.974185
1.87,-1.73,-2.24,-0.6,0.23,0.67,-1.69,0.88,1353.08,23.32,87.99,17.49,99.54,11.75,139.6,0.5,-8.059086,-34.899727,2025-07-12T18:56:12.474185
-2.01,-0.56,2.74,0.78,-1.85,-1.95,1.78,-0.82,1444.54,34.18,69.77,32.34,93.3,10.81,400.82,0.13,-8.059993,-34.899764,2025-07-12T18:56:12.974185
-1.08,1.99,-2.87,-0.27,0.65,-1.61,0.18,-1.97,3196.2,10.33,77.78,25.97,97.9,12.69,170.49,0.78,-8.059313,-34.900638,2025-07-12T18:56:13.474185
1.5,2.71,1.74,1.51,-1.49,-2.91,-2.88,1.48,384.18,4.14,107.6,54.72,65.29,12.2,245.44,0.19,-8.05971,-34.899273,2025-07-12T18:56:13.974185
-0.76,-0.04,-2.92,1.64,-2.42,1.54,0.14,-1.75,4558.41,28.0,60.62,39.37,80.43,11.42,406.9,0.31,-8.060795,-34.899864,2025-07-12T18:56:14.474185
-1.81,-2.37,2.57,-2.84,2.59,-1.65,0.42,1.21,3135.9,37.09,75.68,65.37,56.88,11.67,203.71,0.99,-8.059576,-34.900877,2025-07-12T18:56:14.974185
2.49,-1.49,1.62,-2.45,-0.31,1.95,0.1,-2.74,6970.29,11.27,99.17,69.58,57.31,11.17,352.91,0.17,-8.060579,-34.900252,2025-07-12T18:56:15.474185
2.02,-0.62,-1.68,2.17,-0.74,2.89,-0.54,-2.97,5046.73,0.73,84.39,74.08,82.41,10.86,418.26,0.61,-8.06006,-34.899674,2025-07-12T18:56:15.974185
0.41,2.12,-2.96,0.86,1.89,-1.62,-2.05,2.35,3116.27,9.96,101.63,62.05,91.21,11.1,454.85,0.08,-8.059869,-34.900738,2025-07-12T18:56:16.474185
-1.34,-1.03,0.57,1.23,-1.42,0.3,0.38,-0.4,5602.63,24.41,106.05,46.84,78.96,12.1,321.6,0.4,-8.060192,-34.89994,2025-07-12T18:56:16.974185
-1.7,-1.54,2.63,-0.02,2.97,2.59,1.67,0.96,573.51,53.29,80.73,68.07,55.45,10.8,170.03,0.49,-8.060691,-34.899347,2025-07-12T18:56:17.474185
0.91,-0.73,-2.0,1.14,-0.45,2.85,0.72,0.92,1609.83,45.53,80.45,53.59,86.06,12.37,365.72,0.5,-8.059637,-34.900266,2025-07-12T18:56:17.974185
1.26,-0.81,-0.82,-1.57,2.34,0.66,0.67,-1.02,659.14,6.55,89.86,20.55,54.38,10.89,315.39,0.46,-8.060065,-34.899183,2025-07-12T18:56:18.474185
2.33,-1.03,-2.02,-2.08,0.84,1.11,0.2,-2.72,1344.62,40.11,90.86,80.73,72.55,12.41,199.2,0.87,-8.059471,-34.900528,2025-07-12T18:56:18.974185
2.06,-1.51,-1.8,2.36,-1.03,2.63,1.7,-0.64,2831.21,3.9,88.2,26.7,90.98,12.46,421.58,0.43,-8.060727,-34.900115,2025-07-12T18:56:19.474185
-2.46,-2.31,-1.26,-0.7,-1.61,-2.53,2.63,2.79,1113.2,59.08,62.52,28.14,75.69,12.07,366.38,0.16,-8.060387,-34.899012,2025-07-12T18:56:19.974185
-2.43,2.45,-1.11,1.99,0.85,1.43,2.19,-1.97,2716.67,3.31,60.93,68.72,53.84,11.4,480.77,0.19,-8.060881,-34.900221,2025-07-12T18:56:20.474185
-1.72,-1.3,-0.69,1.74,-1.53,-1.46,-0.73,-0.61,6031.4,30.13,103.82,30.75,64.05,12.76,384.27,0.51,-8.0607,-34.900567,2025-07-12T18:56:20.974185
1.12,0.75,0.93,1.08,0.53,-0.45,1.66,2.77,7853.85,12.58,80.61,84.6,91.47,12.51,387.81,0.34,-8.059756,-34.899816,2025-07-12T18:56:21.474185
0.77,0.01,-1.68,-2.92,-0.65,-1.32,-1.77,0.46,4591.9,37.57,66.37,43.22,88.23,11.26,340.22,0.25,-8.059179,-34.899975,2025-07-12T18:56:21.974185
1.78,-1.97,-0.38,-1.87,-0.32,1.62,-2.23,-0.39,2454.46,52.83,84.0,72.54,76.44,12.27,247.77,0.87,-8.060181,-34.899625,2025-07-12T18:56:22.474185
0.58,1.37,1.81,2.15,2.51,2.38,-0.43,1.15,4845.16,33.79,81.79,94.51,62.89,11.0,127.5,0.39,-8.06082,-34.900769,2025-07-12T18:56:22.974185
0.21,2.49,1.49,-0.62,1.32,-1.6,2.01,-0.23,6466.74,36.41,82.89,92.5,81.4,11.18,192.76,0.31,-8.060781,-34.900415,2025-07-12T18:56:23.474185
-1.8,-1.19,-2.44,0.86,1.86,2.59,1.97,-1.78,3494.23,8.28,69.91,9.78,54.05,11.65,162.66,0.91,-8.060217,-34.900181,2025-07-12T18:56:23.974185
-0.84,0.48,-2.33,-0.98,-1.02,-1.84,-2.58,0.61,1734.75,25.16,108.17,48.1,57.5,11.82,441.87,0.38,-8.059009,-34.899537,2025-07-12T18:56:24.474185
-1.95,-1.89,-0.17,-2.12,1.67,-0.35,-1.77,-1.15,6863.16,43.05,105.96,11.39,69.38,10.9,199.18,0.65,-8.059975,-34.899475,2025-07-12T18:56:24.974185
-0.22,0.17,0.33,-0.77,-0.55,1.86,1.1,-1.37,2643.84,18.18,109.63,52.31,73.21,11.84,235.71,0.99,-8.060571,-34.89935,2025-07-12T18:56:25.474185
1.72,-2.08,1.23,-2.72,2.73,-2.39,-1.0,-2.73,1682.39,13.34,67.82,23.36,56.59,12.96,149.8,0.7,-8.059849,-34.899564,2025-07-12T18:56:25.974185
-2.7,2.12,1.32,0.53,-1.26,2.25,-1.38,-0.07,4257.79,21.95,70.49,4.59,51.25,10.83,186.8,0.96,-8.059114,-34.899016,2025-07-12T18:56:26.474185
2.2,-1.95,-0.35,-0.84,1.46,-0.28,-0.18,-0.65,3829.42,10.33,85.74,88.24,53.85,12.18,457.05,0.13,-8.06071,-34.899737,2025-07-12T18:56:26.974185
0.98,2.57,-2.1,2.05,-1.9,0.05,2.18,-1.27,2748.47,5.2,106.52,47.29,79.39,11.12,192.45,0.19,-8.059198,-34.900768,2025-07-12T18:56:27.474185
2.57,1.77,-0.1,0.26,-0.15,2.52,-2.41,2.19,7448.58,13.12,76.38,25.51,91.76,10.65,484.01,0.46,-8.060369,-34.899156,2025-07-12T18:56:27.974185
2.67,-0.8,2.71,-0.52,-0.3,1.64,-1.8,2.85,5696.5,23.6,78.14,87.01,80.95,11.88,497.65,0.28,-8.060363,-34.899705,2025-07-12T18:56:28.474185
-1.58,2.11,-2.52,-0.6,-0.14,-0.81,-1.9,-0.86,6722.31,54.59,74.29,41.14,58.06,10.81,354.54,0.14,-8.059488,-34.899933,2025-07-12T18:56:28.974185
-0.94,2.51,1.07,0.59,-0.22,-1.45,-2.84,-2.0,3708.51,0.55,108.51,19.67,56.68,11.91,323.49,0.77,-8.060488,-34.900921,2025-07-12T18:56:29.474185
-1.39,-0.27,1.57,2.33,-0.13,-2.21,1.1,1.95,3747.67,10.83,109.67,87.07,80.27,12.38,245.77,0.03,-8.060927,-34.900362,2025-07-12T18:56:29.974185
-0.38,-1.79,-2.8,-0.17,0.41,-1.6,2.62,-1.64,3744.86,25.3,87.44,89.67,73.51,12.79,386.92,0.14,-8.059058,-34.899601,2025-07-12T18:56:30.474185
-2.22,-2.54,-1.84,-0.47,1.41,2.44,-1.18,0.22,5654.11,9.78,62.23,5.82,62.27,11.35,400.43,0.63,-8.059292,-34.900326,2025-07-12T18:56:30.974185
-2.26,-2.73,0.98,-2.56,-2.44,0.79,2.99,0.87,5982.09,46.46,94.0,58.27,66.41,12.45,401.79,0.14,-8.060871,-34.900124,2025-07-12T18:56:31.474185
1.06,1.57,-2.89,0.12,2.56,2.32,0.74,2.71,1787.73,17.25,79.16,8.71,90.31,11.83,121.24,0.63,-8.059486,-34.900392,2025-07-12T18:56:31.974185
-2.74,0.4,-1.73,0.75,1.9,-1.93,-0.01,1.97,4172.8,4.46,94.72,91.97,61.06,10.85,123.37,0.12,-8.060759,-34.899549,2025-07-12T18:56:32.474185
0.11,-0.12,1.26,-1.51,-0.58,0.65,1.04,-0.01,4664.47,18.69,90.94,74.85,63.34,11.45,177.81,0.33,-8.059364,-34.900814,2025-07-12T18:56:32.974185
-1.72,-2.35,-1.99,-1.11,-2.13,1.8,1.27,-0.5,6160.15,48.97,78.36,42.05,72.45,12.9,146.16,0.3,-8.059518,-34.900621,2025-07-12T18:56:33.474185
2.23,-2.78,0.4,-0.18,-1.08,0.34,2.93,-1.09,6507.69,57.73,77.76,22.4,75.56,12.7,398.44,0.56,-8.059094,-34.899139,2025-07-12T18:56:33.974185
-2.29,-0.25,1.39,0.71,-2.15,1.02,2.76,-2.8,1620.42,25.17,104.08,76.0,84.71,10.94,116.16,0.31,-8.059445,-34.89961,2025-07-12T18:56:34.474185
-2.88,-0.34,-0.71,-0.8,2.42,0.11,-1.38,1.55,3528.19,42.27,71.52,6.5,84.31,10.86,129.35,0.07,-8.060341,-34.90058,2025-07-12T18:56:34.974185
-1.96,0.46,1.73,0.89,-2.98,-1.97,-1.01,1.88,4624.18,11.21,67.0,15.95,62.55,10.7,319.68,0.44,-8.059183,-34.89943,2025-07-12T18:56:35.474185
-0.74,1.63,2.2,-2.51,2.83,-1.13,-1.19,-2.8,2961.36,25.9,95.79,14.11,52.14,11.19,499.63,0.65,-8.060767,-34.900981,2025-07-12T18:56:35.974185
0.34,2.51,2.27,2.45,0.91,2.78,1.65,1.88,2823.13,35.88,63.79,73.48,89.5,12.63,407.88,0.7,-8.059446,-34.900747,2025-07-12T18:56:36.474185
-0.86,-2.87,-1.42,2.75,2.77,-0.68,0.12,0.19,7803.99,14.68,89.47,5.57,73.64,11.79,275.78,0.87,-8.060045,-34.900089,2025-07-12T18:56:36.974185
1.05,1.87,-0.01,0.07,-0.53,-0.08,2.15,-0.28,6623.02,54.9,79.82,17.85,55.08,10.67,232.32,0.33,-8.060715,-34.900246,2025-07-12T18:56:37.474185
0.28,1.53,-0.05,-0.34,2.86,-1.11,0.91,1.79,5692.48,3.6,101.55,2.78,53.32,10.64,408.66,0.07,-8.060467,-34.900236,2025-07-12T18:56:37.974185
-1.53,-0.78,-2.12,1.06,-1.45,2.4,2.8,-2.95,812.47,41.65,68.21,73.71,96.63,12.6,297.73,0.13,-8.059335,-34.899369,2025-07-12T18:56:38.474185
1.79,0.26,-2.74,-2.03,-1.97,-0.02,1.81,1.7,1461.61,31.35,88.13,64.43,62.34,12.14,157.11,0.27,-8.059494,-34.899515,2025-07-12T18:56:38.974185
-0.38,-2.46,2.79,-1.44,-2.26,2.71,1.15,-2.48,6899.2,16.14,61.07,27.78,89.99,12.37,444.94,0.48,-8.060533,-34.900337,2025-07-12T18:56:39.474185
2.57,-1.73,-1.94,0.45,-1.79,-1.26,-2.13,0.63,1389.04,7.72,102.35,34.75,65.21,11.08,207.4,0.53,-8.059425,-34.899607,2025-07-12T18:56:39.974185
-0.93,0.18,-2.75,-0.51,-2.72,-0.56,-0.9,-0.68,7888.12,52.13,80.01,11.13,65.94,12.76,333.89,0.56,-8.060575,-34.900409,2025-07-12T18:56:40.474185
-1.58,0.41,-2.13,-0.32,1.02,2.34,0.73,1.67,153.88,29.39,85.42,21.41,60.35,11.5,121.01,0.36,-8.060922,-34.900377,2025-07-12T18:56:40.974185
-2.37,-0.71,1.23,-0.5,-1.39,-1.05,-0.01,2.9,6251.91,48.93,65.35,35.91,77.71,10.72,387.24,0.29,-8.060153,-34.900132,2025-07-12T18:56:41.474185
