accx,accy,accz,dpsx,dpsy,dpsz,roll,pitch,rpm,vel,temp_motor,soc,temp_cvt,volt,current,flags,latitude,longitude,timestamp
0.0,-0.06,9.44,0.54,0.11,0.38,4.22,3.64,5104.49,44.01,63.6,99.6,53.0,12.99,167.4,0,-8.054039,-34.881243,2025-07-21T10:03:06.040302
0.0,-0.15,9.54,0.99,0.69,0.32,-2.59,-0.81,5241.97,44.01,63.6,99.6,53.0,12.99,176.0,0,-8.054039,-34.881243,2025-07-21T10:03:06.540302
0.0,-0.15,9.46,0.52,-0.79,-0.59,-1.01,-2.48,5282.06,44.01,63.6,99.6,53.0,12.99,227.4,0,-8.054039,-34.881243,2025-07-21T10:03:07.040302
0.0,-0.15,9.61,-0.13,-0.36,-0.55,-3.01,3.24,5244.26,44.02,63.6,99.6,53.0,12.99,267.3,0,-8.054039,-34.881243,2025-07-21T10:03:07.540302
0.0,-0.05,9.56,-0.38,0.44,-0.14,-0.91,4.28,5382.37,44.02,63.6,99.6,53.0,12.99,189.2,0,-8.054039,-34.881243,2025-07-21T10:03:08.040302
0.0,-0.18,9.77,0.17,-0.39,-0.56,2.78,-3.22,5442.67,44.02,63.6,99.6,53.0,12.99,221.9,0,-8.054038,-34.881243,2025-07-21T10:03:08.540302
0.0,-0.14,9.44,0.23,-0.12,0.39,-4.89,0.42,5327.73,44.02,63.6,99.6,53.0,12.99,263.4,0,-8.054038,-34.881243,2025-07-21T10:03:09.040302
0.0,0.18,9.71,0.44,0.48,0.52,-4.29,4.89,5314.38,44.03,63.6,99.6,53.0,12.99,166.0,0,-8.054038,-34.881243,2025-07-21T10:03:09.540302
0.0,-0.02,9.74,0.42,-0.34,0.14,4.63,2.4,5197.18,44.03,63.6,99.6,53.0,12.99,215.3,0,-8.054038,-34.881243,2025-07-21T10:03:10.040302
0.0,-0.16,9.71,0.43,0.39,0.89,-1.96,3.31,5263.53,44.03,63.6,99.6,53.0,12.99,280.3,0,-8.054038,-34.881243,2025-07-21T10:03:10.540302
0.0,-0.0,9.76,-0.78,0.08,0.01,-3.72,-4.94,5216.78,44.03,63.6,99.6,53.0,12.99,294.1,0,-8.054038,-34.881243,2025-07-21T10:03:11.040302
0.0,0.19,9.68,0.46,-0.79,0.41,-1.65,4.87,5453.58,44.03,63.6,99.6,53.0,12.99,281.7,0,-8.054038,-34.881243,2025-07-21T10:03:11.540302
0.0,0.04,9.56,-0.55,0.3,0.07,1.53,-0.8,5315.99,44.04,63.6,99.6,53.0,12.99,197.2,0,-8.054038,-34.881243,2025-07-21T10:03:12.040302
0.0,0.11,9.78,-0.26,-0.43,0.04,2.01,-4.55,5293.61,44.04,63.6,99.6,53.0,12.99,278.8,0,-8.054038,-34.881243,2025-07-21T10:03:12.540302
0.0,0.08,9.52,0.43,0.07,-0.38,-3.27,2.8,5396.4,44.04,63.6,99.6,53.0,12.99,216.2,0,-8.054038,-34.881243,2025-07-21T10:03:13.040302
0.0,0.09,9.69,0.44,0.68,-0.85,0.64,-1.54,5453.85,44.04,63.6,99.6,53.0,12.99,253.7,0,-8.054038,-34.881243,2025-07-21T10:03:13.540302
0.0,0.07,9.52,0.5,-0.95,0.78,-4.54,-0.16,5227.8,44.05,63.6,99.6,53.0,12.99,221.4,0,-8.054038,-34.881243,2025-07-21T10:03:14.040302
0.0,0.02,9.71,0.27,-0.1,-0.14,-2.95,-2.67,5348.23,44.05,63.6,99.6,53.0,12.99,274.8,0,-8.054037,-34.881243,2025-07-21T10:03:14.540302
0.0,0.03,9.7,0.98,-0.28,0.49,-3.08,-0.25,5323.96,44.05,63.6,99.6,53.0,12.99,294.0,0,-8.054037,-34.881243,2025-07-21T10:03:15.040302
0.0,0.2,9.49,-0.37,0.66,-0.25,-2.22,-0.81,5115.63,44.05,63.6,99.6,53.0,12.99,237.1,0,-8.054037,-34.881243,2025-07-21T10:03:15.540302
0.0,0.09,9.42,-0.49,0.39,-0.23,-0.53,4.5,5194.24,44.05,63.6,99.6,53.0,12.99,229.7,0,-8.054037,-34.881243,2025-07-21T10:03:16.040302
0.0,-0.11,9.61,0.33,0.95,0.8,-2.49,-2.94,5176.17,44.06,63.6,99.6,53.0,12.99,240.3,0,-8.054037,-34.881243,2025-07-21T10:03:16.540302
0.0,-0.11,9.62,-0.27,0.19,-0.96,-1.08,2.99,5395.18,44.06,63.6,99.6,53.0,12.99,252.6,0,-8.054037,-34.881243,2025-07-21T10:03:17.040302
0.0,-0.13,9.57,0.02,-0.34,-0.57,-1.16,3.23,5481.38,44.06,63.6,99.6,53.0,12.99,215.1,0,-8.054037,-34.881243,2025-07-21T10:03:17.540302
0.0,0.1,9.58,-0.24,0.66,0.51,3.13,-3.7,5171.73,44.06,63.6,99.6,53.0,12.99,240.4,0,-8.054037,-34.881243,2025-07-21T10:03:18.040302
0.0,-0.07,9.5,-0.27,-0.53,-0.08,4.12,-3.54,5095.69,44.07,63.6,99.6,53.0,12.99,180.0,0,-8.054037,-34.881243,2025-07-21T10:03:18.540302
0.0,-0.07,9.49,-0.64,0.77,0.39,-0.16,4.4,5214.99,44.07,63.6,99.6,53.0,12.99,217.1,0,-8.054037,-34.881243,2025-07-21T10:03:19.040302
0.0,-0.04,9.54,0.55,0.36,0.03,1.64,2.02,5373.73,44.07,63.7,99.6,53.0,12.99,168.5,0,-8.054037,-34.881243,2025-07-21T10:03:19.540302
0.0,0.11,9.75,-0.32,-0.54,-0.51,-0.77,-3.25,5327.58,44.07,63.7,99.6,53.0,12.99,255.8,0,-8.054037,-34.881243,2025-07-21T10:03:20.040302
0.0,0.0,9.56,-0.29,0.22,0.43,1.68,1.01,5209.68,44.07,63.7,99.6,53.0,12.99,170.5,0,-8.054036,-34.881243,2025-07-21T10:03:20.540302
0.0,-0.13,9.77,-0.25,0.07,0.57,1.49,-2.16,5336.46,44.08,63.7,99.6,53.0,12.99,225.2,0,-8.054036,-34.881243,2025-07-21T10:03:21.040302
0.0,-0.01,9.6,-0.77,-0.78,-0.83,4.9,-4.95,5360.48,44.08,63.7,99.6,53.0,12.99,173.3,0,-8.054036,-34.881243,2025-07-21T10:03:21.540302
0.0,-0.18,9.73,-0.62,-0.84,-0.53,0.44,0.46,5140.46,44.08,63.7,99.6,53.0,12.99,294.8,0,-8.054036,-34.881243,2025-07-21T10:03:22.040302
0.0,0.01,9.77,0.58,-0.11,-0.29,-0.8,4.56,5321.74,44.08,63.7,99.6,53.0,12.99,208.5,0,-8.054036,-34.881243,2025-07-21T10:03:22.540302
0.0,-0.12,9.67,0.05,-0.72,-0.97,-0.6,4.08,5354.97,44.09,63.7,99.6,53.0,12.99,230.5,0,-8.054036,-34.881243,2025-07-21T10:03:23.040302
0.01,0.16,9.76,0.47,0.88,0.06,-0.21,1.21,5286.99,44.09,63.7,99.6,53.1,12.99,157.3,0,-8.054036,-34.881243,2025-07-21T10:03:23.540302
0.01,-0.17,9.41,-0.17,0.34,-0.43,4.61,-3.83,5328.19,44.09,63.7,99.6,53.1,12.99,167.1,0,-8.054036,-34.881243,2025-07-21T10:03:24.040302
0.01,-0.14,9.68,-0.13,-0.71,0.67,0.91,3.72,5248.65,44.1,63.7,99.6,53.1,12.99,276.6,0,-8.054036,-34.881243,2025-07-21T10:03:24.540302
0.01,0.18,9.77,-0.67,0.73,0.8,1.96,-3.72,5103.87,44.1,63.7,99.6,53.1,12.99,183.4,0,-8.054035,-34.881243,2025-07-21T10:03:25.040302
0.01,0.04,9.44,0.69,0.96,-0.64,3.43,0.6,5285.13,44.1,63.7,99.6,53.1,12.99,256.6,0,-8.054035,-34.881243,2025-07-21T10:03:25.540302
0.01,-0.02,9.53,0.24,-0.38,-0.07,0.25,-4.55,5236.85,44.11,63.7,99.6,53.1,12.99,264.4,0,-8.054035,-34.881243,2025-07-21T10:03:26.040302
0.01,0.11,9.42,0.65,0.57,-0.09,2.61,0.93,5453.68,44.11,63.7,99.6,53.1,12.99,221.1,0,-8.054035,-34.881243,2025-07-21T10:03:26.540302
0.01,0.09,9.48,-0.23,0.59,0.1,-1.86,-1.02,5183.25,44.11,63.7,99.6,53.1,12.99,299.3,0,-8.054035,-34.881243,2025-07-21T10:03:27.040302
0.0,-0.16,9.52,-0.38,-0.25,-0.91,-2.25,4.26,5231.85,44.11,63.7,99.6,53.1,12.99,182.3,0,-8.054035,-34.881242,2025-07-21T10:03:27.540302
0.0,-0.0,9.6,0.18,-0.23,-0.12,-2.62,-4.75,5187.71,44.12,63.7,99.6,53.1,12.99,217.5,0,-8.054035,-34.881242,2025-07-21T10:03:28.040302
0.0,-0.05,9.56,0.89,-0.14,0.98,1.05,-3.75,5480.76,44.12,63.7,99.6,53.1,12.99,278.1,0,-8.054035,-34.881242,2025-07-21T10:03:28.540302
0.0,0.1,9.59,-0.4,0.54,0.09,-4.43,1.99,5173.73,44.12,63.7,99.6,53.1,12.99,211.9,0,-8.054035,-34.881242,2025-07-21T10:03:29.040302
0.0,0.01,9.74,0.92,-0.76,-0.64,4.93,-0.84,5338.09,44.12,63.7,99.6,53.1,12.99,295.7,0,-8.054035,-34.881242,2025-07-21T10:03:29.540302
0.0,-0.06,9.66,0.64,0.55,0.81,-4.12,-4.21,5285.79,44.13,63.7,99.6,53.1,12.99,176.3,0,-8.054034,-34.881242,2025-07-21T10:03:30.040302
0.0,0.18,9.71,0.85,-0.35,0.09,2.72,3.92,5293.2,44.13,63.7,99.6,53.1,12.99,204.8,0,-8.054034,-34.881242,2025-07-21T10:03:30.540302
0.0,0.2,9.5,-0.69,-0.7,-0.6,-3.74,0.02,5431.75,44.13,63.7,99.6,53.1,12.99,194.4,0,-8.054034,-34.881242,2025-07-21T10:03:31.040302
0.0,-0.15,9.56,0.86,0.19,0.51,4.46,0.52,5267.14,44.13,63.7,99.6,53.1,12.99,202.5,0,-8.054034,-34.881242,2025-07-21T10:03:31.540302
0.0,0.03,9.49,-0.28,0.56,0.43,0.75,3.67,5317.44,44.13,63.7,99.6,53.1,12.99,183.4,0,-8.054034,-34.881242,2025-07-21T10:03:32.040302
0.0,-0.04,9.49,-0.84,-0.37,0.51,0.41,4.45,5477.12,44.14,63.7,99.6,53.1,12.99,289.5,0,-8.054034,-34.881242,2025-07-21T10:03:32.540302
0.0,-0.17,9.4,0.85,0.52,0.96,1.16,2.8,5457.42,44.14,63.7,99.6,53.1,12.99,299.2,0,-8.054034,-34.881242,2025-07-21T10:03:33.040302
0.0,0.04,9.66,0.53,-0.45,-0.03,-3.6,-2.27,5405.57,44.14,63.7,99.6,53.1,12.99,197.4,0,-8.054034,-34.881242,2025-07-21T10:03:33.540302
0.0,0.01,9.49,0.83,0.8,0.93,2.1,-2.48,5280.23,44.14,63.7,99.6,53.1,12.99,234.4,0,-8.054034,-34.881242,2025-07-21T10:03:34.040302
0.0,0.15,9.55,-0.14,-0.8,0.17,2.57,2.47,5143.77,44.15,63.7,99.6,53.1,12.99,157.1,0,-8.054034,-34.881242,2025-07-21T10:03:34.540302
0.0,0.06,9.7,0.94,0.12,-0.1,-2.27,0.88,5137.54,44.15,63.7,99.6,53.1,12.99,174.8,0,-8.054034,-34.881242,2025-07-21T10:03:35.040302
0.0,-0.09,9.63,-0.72,0.06,-0.56,4.96,-3.62,5400.26,44.15,63.7,99.6,53.1,12.99,205.1,0,-8.054033,-34.881242,2025-07-21T10:03:35.540302
0.0,-0.06,9.52,0.29,0.76,0.33,-4.71,1.89,5272.23,44.15,63.7,99.6,53.1,12.99,177.8,0,-8.054033,-34.881242,2025-07-21T10:03:36.040302
0.0,-0.17,9.64,-0.46,0.94,-0.72,-3.72,-3.73,5130.26,44.15,63.7,99.6,53.1,12.99,230.7,0,-8.054033,-34.881242,2025-07-21T10:03:36.540302
0.0,0.0,9.58,-0.45,0.35,0.67,1.31,0.93,5127.44,44.16,63.7,99.6,53.1,12.99,262.1,0,-8.054033,-34.881242,2025-07-21T10:03:37.040302
0.0,-0.15,9.41,-0.99,-0.57,-0.66,-0.5,-4.26,5456.51,44.16,63.7,99.6,53.1,12.99,282.9,0,-8.054033,-34.881242,2025-07-21T10:03:37.540302
0.0,-0.13,9.47,0.51,-0.04,0.34,-1.78,-1.05,5102.34,44.16,63.7,99.6,53.1,12.99,238.1,0,-8.054033,-34.881242,2025-07-21T10:03:38.040302
0.0,0.09,9.61,0.14,-0.12,0.01,-0.69,-4.1,5339.07,44.16,63.7,99.6,53.1,12.99,167.6,0,-8.054033,-34.881242,2025-07-21T10:03:38.540302
0.0,0.12,9.53,-0.86,0.89,-0.98,0.87,0.34,5429.57,44.16,63.7,99.6,53.1,12.99,150.6,0,-8.054033,-34.881242,2025-07-21T10:03:39.040302
0.0,-0.14,9.55,-0.45,0.37,0.64,3.5,-3.46,5176.26,44.17,63.7,99.6,53.1,12.99,293.9,0,-8.054033,-34.881242,2025-07-21T10:03:39.540302
0.0,-0.16,9.59,-0.45,0.31,0.86,2.51,3.38,5460.22,44.17,63.7,99.6,53.1,12.99,176.8,0,-8.054033,-34.881242,2025-07-21T10:03:40.040302
0.0,0.16,9.51,0.07,-0.6,-0.64,3.33,-1.27,5256.26,44.17,63.7,99.6,53.1,12.99,216.2,0,-8.054033,-34.881242,2025-07-21T10:03:40.540302
0.0,0.12,9.63,0.61,-0.58,-0.79,1.9,-4.75,5454.01,44.17,63.7,99.6,53.1,12.99,289.7,0,-8.054033,-34.881242,2025-07-21T10:03:41.040302
0.0,-0.01,9.67,0.54,-0.76,-0.65,3.83,3.74,5226.41,44.17,63.7,99.6,53.1,12.99,274.7,0,-8.054032,-34.881242,2025-07-21T10:03:41.540302
0.0,-0.11,9.42,-0.46,0.24,0.49,4.43,2.34,5487.27,44.18,63.7,99.6,53.1,12.99,187.5,0,-8.054032,-34.881242,2025-07-21T10:03:42.040302
0.0,0.02,9.58,-0.04,0.67,-0.89,1.32,2.78,5360.29,44.18,63.7,99.6,53.1,12.99,266.6,0,-8.054032,-34.881242,2025-07-21T10:03:42.540302
0.0,0.01,9.67,-0.72,-0.41,0.72,-0.57,0.6,5369.21,44.18,63.7,99.6,53.1,12.99,270.1,0,-8.054032,-34.881242,2025-07-21T10:03:43.040302
0.01,0.11,9.79,0.2,0.12,0.62,-2.42,-1.89,5300.47,44.18,63.7,99.6,53.1,12.99,193.0,0,-8.054032,-34.881242,2025-07-21T10:03:43.540302
0.01,0.18,9.77,0.55,-0.22,-0.1,-0.17,1.1,5310.18,44.19,63.7,99.6,53.1,12.99,235.4,0,-8.054032,-34.881242,2025-07-21T10:03:44.040302
0.01,0.05,9.43,0.9,0.44,0.47,3.76,-3.27,5107.46,44.19,63.7,99.6,53.1,12.99,231.5,0,-8.054032,-34.881242,2025-07-21T10:03:44.540302
0.0,-0.06,9.72,-0.94,0.12,0.19,4.01,-2.42,5477.56,44.19,63.7,99.6,53.1,12.99,295.6,0,-8.054032,-34.881242,2025-07-21T10:03:45.040302
0.0,0.13,9.52,0.98,0.81,-0.46,4.55,-1.56,5412.49,44.19,63.7,99.6,53.1,12.99,182.1,0,-8.054032,-34.881242,2025-07-21T10:03:45.540302
0.01,-0.09,9.41,-0.33,0.47,-0.45,-0.15,-0.33,5203.42,44.2,63.7,99.6,53.1,12.99,171.2,0,-8.054032,-34.881242,2025-07-21T10:03:46.040302
0.0,-0.16,9.58,0.65,-0.03,-0.7,-4.96,-2.74,5363.54,44.2,63.7,99.6,53.1,12.99,178.1,0,-8.054032,-34.881242,2025-07-21T10:03:46.540302
0.0,-0.15,9.68,-0.8,-0.21,-0.02,-1.02,0.46,5298.59,44.2,63.7,99.6,53.1,12.99,197.9,0,-8.054031,-34.881242,2025-07-21T10:03:47.040302
0.0,-0.12,9.45,-0.77,0.48,0.87,-1.68,-2.29,5421.6,44.2,63.7,99.6,53.1,12.99,239.1,0,-8.054031,-34.881242,2025-07-21T10:03:47.540302
0.0,-0.13,9.49,-0.52,-0.66,-0.66,3.13,-1.28,5370.12,44.2,63.7,99.6,53.1,12.99,173.9,0,-8.054031,-34.881242,2025-07-21T10:03:48.040302
0.0,0.15,9.54,-0.96,-0.43,-0.91,3.68,4.6,5411.58,44.21,63.7,99.6,53.1,12.99,179.6,0,-8.054031,-34.881242,2025-07-21T10:03:48.540302
0.0,-0.07,9.48,0.26,-0.31,0.1,-4.97,1.63,5273.4,44.21,63.7,99.6,53.1,12.99,297.2,0,-8.054031,-34.881242,2025-07-21T10:03:49.040302
0.0,0.03,9.43,0.78,0.22,-0.01,-4.05,4.92,5303.26,44.21,63.7,99.6,53.1,12.99,210.6,0,-8.054031,-34.881242,2025-07-21T10:03:49.540302
0.0,0.2,9.67,-0.58,0.61,0.83,-4.75,2.18,5376.91,44.21,63.7,99.6,53.1,12.99,241.1,0,-8.054031,-34.881242,2025-07-21T10:03:50.040302
0.0,0.16,9.46,-0.05,-0.14,-0.72,-4.08,3.4,5207.21,44.21,63.7,99.6,53.1,12.99,223.0,0,-8.054031,-34.881242,2025-07-21T10:03:50.540302
0.0,0.07,9.54,0.23,0.3,-0.08,-0.88,4.85,5266.06,44.22,63.7,99.6,53.1,12.99,296.0,0,-8.054031,-34.881242,2025-07-21T10:03:51.040302
0.0,-0.04,9.54,-0.58,-0.38,0.17,-3.31,2.59,5486.91,44.22,63.7,99.6,53.1,12.99,251.1,0,-8.054031,-34.881242,2025-07-21T10:03:51.540302
0.0,-0.14,9.6,-0.46,-0.7,0.66,1.77,2.15,5162.42,44.22,63.7,99.6,53.1,12.99,288.1,0,-8.054031,-34.881242,2025-07-21T10:03:52.040302
0.0,-0.18,9.67,-0.39,-0.28,-0.36,3.8,1.45,5387.54,44.22,63.7,99.6,53.1,12.99,238.2,0,-8.054031,-34.881242,2025-07-21T10:03:52.540302
0.0,0.06,9.58,-0.67,-0.61,0.87,3.01,2.53,5496.88,44.22,63.7,99.6,53.1,12.99,246.8,0,-8.05403,-34.881242,2025-07-21T10:03:53.040302
0.0,-0.02,9.68,-0.91,-0.33,0.68,-4.29,0.9,5414.3,44.23,63.7,99.6,53.1,12.99,176.6,0,-8.05403,-34.881242,2025-07-21T10:03:53.540302
0.0,0.02,9.51,0.54,0.13,-0.14,1.39,2.21,5347.88,44.23,63.7,99.6,53.1,12.99,217.5,0,-8.05403,-34.881242,2025-07-21T10:03:54.040302
0.0,-0.14,9.58,0.68,-0.87,0.16,0.36,2.64,5231.69,44.23,63.7,99.6,53.1,12.99,259.6,0,-8.05403,-34.881242,2025-07-21T10:03:54.540302
0.0,0.09,9.59,0.58,-0.92,-0.1,-4.03,1.94,5228.43,44.23,63.7,99.6,53.1,12.99,249.2,0,-8.05403,-34.881242,2025-07-21T10:03:55.040302
0.0,0.07,9.69,0.36,0.32,0.33,2.25,-0.14,5151.83,44.23,63.7,99.6,53.1,12.99,259.2,0,-8.05403,-34.881241,2025-07-21T10:03:55.540302
0.0,-0.04,9.46,-0.81,0.86,-0.71,-2.55,2.1,5240.87,44.24,63.8,99.6,53.1,12.99,239.0,0,-8.05403,-34.881241,2025-07-21T10:03:56.040302
0.0,0.07,9.69,-0.96,1.0,0.27,-4.21,2.43,5262.57,44.24,63.8,99.6,53.1,12.99,294.7,0,-8.05403,-34.881241,2025-07-21T10:03:56.540302
0.0,0.17,9.68,0.4,0.1,-0.71,1.96,-2.05,5503.53,44.24,63.8,99.6,53.1,12.99,294.5,0,-8.05403,-34.881241,2025-07-21T10:03:57.040302
0.0,0.12,9.53,-0.64,-0.61,0.1,3.64,-2.0,5134.05,44.24,63.8,99.6,53.1,12.99,190.9,0,-8.05403,-34.881241,2025-07-21T10:03:57.540302
0.0,0.18,9.47,0.55,-0.64,-0.72,4.76,-4.67,5329.91,44.24,63.8,99.6,53.1,12.99,168.1,0,-8.05403,-34.881241,2025-07-21T10:03:58.040302
0.0,-0.1,9.64,0.73,-0.53,-0.56,3.07,-4.1,5502.61,44.25,63.8,99.6,53.1,12.99,226.8,0,-8.054029,-34.881241,2025-07-21T10:03:58.540302
0.0,0.15,9.79,-0.27,0.84,-0.02,2.63,-1.37,5432.24,44.25,63.8,99.6,53.1,12.99,152.6,0,-8.054029,-34.881241,2025-07-21T10:03:59.040302
0.0,-0.13,9.46,-0.49,-0.13,0.07,-1.17,1.82,5318.51,44.25,63.8,99.6,53.1,12.99,286.2,0,-8.054029,-34.881241,2025-07-21T10:03:59.540302
0.0,-0.1,9.69,-0.0,-0.15,-0.4,-1.74,-1.89,5241.86,44.25,63.8,99.6,53.1,12.99,222.8,0,-8.054029,-34.881241,2025-07-21T10:04:00.040302
0.0,0.0,9.72,-0.52,-0.63,0.03,-4.6,2.68,5120.92,44.25,63.8,99.6,53.1,12.99,199.9,0,-8.054029,-34.881241,2025-07-21T10:04:00.540302
0.0,-0.1,9.46,0.55,0.68,-0.31,0.37,-2.9,5469.99,44.26,63.8,99.6,53.1,12.99,187.4,0,-8.054029,-34.881241,2025-07-21T10:04:01.040302
0.0,0.17,9.51,-0.22,0.52,0.05,-2.7,3.25,5230.35,44.26,63.8,99.6,53.1,12.99,200.6,0,-8.054029,-34.881241,2025-07-21T10:04:01.540302
0.0,0.16,9.49,0.52,-0.86,-0.61,-2.91,3.54,5283.61,44.26,63.8,99.6,53.1,12.99,285.6,0,-8.054029,-34.881241,2025-07-21T10:04:02.040302
0.0,0.14,9.48,-0.15,-0.69,0.85,-3.96,0.81,5508.33,44.26,63.8,99.6,53.1,12.99,177.2,0,-8.054029,-34.881241,2025-07-21T10:04:02.540302
0.0,-0.12,9.55,-0.34,-0.24,-0.83,-2.44,1.62,5305.14,44.27,63.8,99.6,53.1,12.99,237.5,0,-8.054029,-34.881241,2025-07-21T10:04:03.040302
0.0,0.02,9.44,0.04,0.25,-0.42,-4.68,1.53,5328.05,44.27,63.8,99.6,53.1,12.99,195.3,0,-8.054029,-34.881241,2025-07-21T10:04:03.540302
0.0,0.06,9.58,0.49,-0.45,0.56,1.83,-3.62,5249.94,44.27,63.8,99.6,53.1,12.99,229.4,0,-8.054029,-34.881241,2025-07-21T10:04:04.040302
0.0,-0.07,9.59,0.59,0.96,-0.72,1.92,1.05,5266.13,44.27,63.8,99.6,53.1,12.99,199.2,0,-8.054028,-34.881241,2025-07-21T10:04:04.540302
0.0,0.18,9.79,-0.07,0.45,0.83,-1.88,-0.69,5285.66,44.27,63.8,99.6,53.1,12.99,270.9,0,-8.054028,-34.881241,2025-07-21T10:04:05.040302
0.0,-0.03,9.67,0.42,-0.21,0.34,-0.73,-4.29,5283.51,44.28,63.8,99.6,53.1,12.99,234.6,0,-8.054028,-34.881241,2025-07-21T10:04:05.540302
0.0,-0.05,9.46,0.66,0.35,-0.04,2.36,3.7,5409.85,44.28,63.8,99.6,53.1,12.99,153.6,0,-8.054028,-34.881241,2025-07-21T10:04:06.040302
0.0,0.13,9.7,0.4,0.82,0.16,-4.25,-1.12,5182.02,44.28,63.8,99.6,53.1,12.99,278.8,0,-8.054028,-34.881241,2025-07-21T10:04:06.540302
0.0,0.2,9.47,0.46,0.36,0.59,1.39,2.74,5369.4,44.28,63.8,99.6,53.2,12.99,202.1,0,-8.054028,-34.881241,2025-07-21T10:04:07.040302
0.0,0.11,9.76,0.48,0.15,0.08,-3.71,2.94,5119.23,44.28,63.8,99.6,53.2,12.99,187.9,0,-8.054028,-34.881241,2025-07-21T10:04:07.540302
0.0,0.16,9.52,0.36,-0.13,0.56,-3.71,-4.3,5476.24,44.29,63.8,99.6,53.2,12.99,248.6,0,-8.054028,-34.881241,2025-07-21T10:04:08.040302
0.0,-0.16,9.6,0.72,-0.61,0.7,-4.89,-1.37,5429.88,44.29,63.8,99.6,53.2,12.99,212.2,0,-8.054028,-34.881241,2025-07-21T10:04:08.540302
0.0,-0.02,9.51,0.4,-0.07,-0.65,0.12,-4.03,5159.79,44.29,63.8,99.6,53.2,12.99,215.1,0,-8.054028,-34.881241,2025-07-21T10:04:09.040302
0.0,-0.17,9.47,0.66,0.38,-0.46,2.03,-1.79,5146.65,44.29,63.8,99.6,53.2,12.99,226.5,0,-8.054028,-34.881241,2025-07-21T10:04:09.540302
0.0,0.19,9.51,0.39,0.19,0.77,-0.89,-3.49,5501.47,44.29,63.8,99.6,53.2,12.99,150.4,0,-8.054027,-34.881241,2025-07-21T10:04:10.040302
0.0,-0.15,9.51,0.21,0.56,0.89,1.12,-1.64,5381.24,44.3,63.8,99.6,53.2,12.99,189.7,0,-8.054027,-34.881241,2025-07-21T10:04:10.540302
0.0,0.09,9.71,0.14,0.69,-0.52,-1.86,-1.84,5122.29,44.3,63.8,99.6,53.2,12.99,246.5,0,-8.054027,-34.881241,2025-07-21T10:04:11.040302
0.0,-0.17,9.71,0.45,-0.03,-0.55,0.7,-4.94,5370.2,44.3,63.8,99.6,53.2,12.99,232.7,0,-8.054027,-34.881241,2025-07-21T10:04:11.540302
0.0,0.11,9.67,0.76,-0.06,-0.6,4.14,-3.94,5159.72,44.3,63.8,99.6,53.2,12.99,279.7,0,-8.054027,-34.881241,2025-07-21T10:04:12.040302
0.0,0.03,9.79,0.98,-0.95,0.95,1.33,0.24,5197.47,44.3,63.8,99.6,53.2,12.99,150.1,0,-8.054027,-34.881241,2025-07-21T10:04:12.540302
0.0,0.15,9.75,0.04,-0.91,-0.09,2.06,-0.72,5351.68,44.31,63.8,99.6,53.2,12.99,296.8,0,-8.054027,-34.881241,2025-07-21T10:04:13.040302
0.0,-0.09,9.75,0.68,-0.89,-0.6,4.43,0.69,5201.43,44.31,63.8,99.6,53.2,12.99,154.8,0,-8.054027,-34.881241,2025-07-21T10:04:13.540302
0.0,-0.07,9.62,0.2,-0.31,-0.17,4.08,0.18,5490.85,44.31,63.8,99.6,53.2,12.99,177.9,0,-8.054027,-34.881241,2025-07-21T10:04:14.040302
0.0,0.12,9.57,0.65,-0.88,-0.48,1.15,-2.57,5466.14,44.31,63.8,99.6,53.2,12.99,274.7,0,-8.054027,-34.881241,2025-07-21T10:04:14.540302
0.0,-0.04,9.73,0.68,-0.37,0.62,0.56,1.41,5346.02,44.31,63.8,99.6,53.2,12.99,249.9,0,-8.054027,-34.881241,2025-07-21T10:04:15.040302
0.0,0.14,9.58,-0.89,0.1,-0.11,1.76,-1.85,5317.76,44.31,63.8,99.6,53.2,12.99,152.8,0,-8.054027,-34.881241,2025-07-21T10:04:15.540302
0.0,-0.15,9.48,0.77,0.27,-0.31,-3.28,3.57,5378.92,44.32,63.8,99.6,53.2,12.99,172.7,0,-8.054026,-34.881241,2025-07-21T10:04:16.040302
0.0,0.05,9.74,0.99,0.56,0.17,-2.98,2.68,5337.21,44.32,63.8,99.6,53.2,12.99,171.5,0,-8.054026,-34.881241,2025-07-21T10:04:16.540302
0.0,-0.12,9.47,-0.73,0.75,-0.29,-1.15,4.37,5350.7,44.32,63.8,99.6,53.2,12.99,273.8,0,-8.054026,-34.881241,2025-07-21T10:04:17.040302
0.0,-0.07,9.6,-0.5,-0.8,-0.14,0.54,1.06,5473.89,44.32,63.8,99.6,53.2,12.99,176.8,0,-8.054026,-34.881241,2025-07-21T10:04:17.540302
0.0,0.08,9.74,0.99,-0.71,-0.03,1.86,0.14,5290.51,44.32,63.8,99.6,53.2,12.99,231.1,0,-8.054026,-34.881241,2025-07-21T10:04:18.040302
0.0,-0.03,9.78,0.81,-0.57,-0.88,-1.24,-2.74,5141.13,44.33,63.8,99.6,53.2,12.99,280.4,0,-8.054026,-34.881241,2025-07-21T10:04:18.540302
0.0,-0.06,9.55,-0.62,-0.35,-0.43,-1.17,2.67,5188.53,44.33,63.8,99.6,53.2,12.99,195.0,0,-8.054026,-34.881241,2025-07-21T10:04:19.040302
0.0,0.2,9.61,-0.54,0.42,-0.03,1.56,4.77,5190.6,44.33,63.8,99.6,53.2,12.99,274.6,0,-8.054026,-34.881241,2025-07-21T10:04:19.540302
